Ticker,Date/Time,close
^SET.BK,02/05/2023,1528.43
^SET.BK,03/05/2023,1533.30
^SET.BK,08/05/2023,1562.25
^SET.BK,09/05/2023,1564.66
^SET.BK,10/05/2023,1569.56
^SET.BK,11/05/2023,1567.40
^SET.BK,12/05/2023,1561.35
^SET.BK,15/05/2023,1541.38
^SET.BK,16/05/2023,1539.84
^SET.BK,17/05/2023,1522.74
^SET.BK,18/05/2023,1526.69
^SET.BK,19/05/2023,1514.89
^SET.BK,22/05/2023,1529.24
^SET.BK,23/05/2023,1534.84
^SET.BK,24/05/2023,1536.51
^SET.BK,25/05/2023,1535.42
^SET.BK,26/05/2023,1530.84
^SET.BK,29/05/2023,1540.97
^SET.BK,30/05/2023,1534.81
^SET.BK,31/05/2023,1533.54
^SET.BK,01/06/2023,1521.40
^SET.BK,02/06/2023,1531.20
^SET.BK,06/06/2023,1528.54
^SET.BK,07/06/2023,1533.21
^SET.BK,08/06/2023,1559.50
^SET.BK,09/06/2023,1555.11
^SET.BK,12/06/2023,1551.41
^SET.BK,13/06/2023,1562.40
^SET.BK,14/06/2023,1561.15
^SET.BK,15/06/2023,1557.71
^SET.BK,16/06/2023,1559.39
^SET.BK,19/06/2023,1556.92
^SET.BK,20/06/2023,1537.59
^SET.BK,21/06/2023,1522.12
^SET.BK,22/06/2023,1509.31
^SET.BK,23/06/2023,1505.52
^SET.BK,26/06/2023,1485.32
^SET.BK,27/06/2023,1478.10
^SET.BK,28/06/2023,1466.93
^SET.BK,29/06/2023,1479.57
^SET.BK,30/06/2023,1503.10
^SET.BK,03/07/2023,1506.84
^SET.BK,04/07/2023,1515.31
^SET.BK,05/07/2023,1508.87
^SET.BK,06/07/2023,1490.46
^SET.BK,07/07/2023,1490.51
^SET.BK,10/07/2023,1496.89
^SET.BK,11/07/2023,1496.96
^SET.BK,12/07/2023,1491.14
^SET.BK,13/07/2023,1494.02
^SET.BK,14/07/2023,1517.92
^SET.BK,17/07/2023,1528.77
^SET.BK,18/07/2023,1535.30
^SET.BK,19/07/2023,1536.64
^SET.BK,20/07/2023,1521.18
^SET.BK,21/07/2023,1529.25
^SET.BK,24/07/2023,1523.81
^SET.BK,25/07/2023,1526.30
^SET.BK,26/07/2023,1524.59
^SET.BK,27/07/2023,1543.27
^SET.BK,31/07/2023,1556.06
^SET.BK,02/08/2023,1550.28
^SET.BK,03/08/2023,1529.01
^SET.BK,04/08/2023,1530.46
^SET.BK,07/08/2023,1532.51
^SET.BK,08/08/2023,1518.44
^SET.BK,09/08/2023,1528.30
^SET.BK,10/08/2023,1533.41
^SET.BK,11/08/2023,1535.16
^SET.BK,15/08/2023,1520.73
^SET.BK,16/08/2023,1519.56
^SET.BK,17/08/2023,1528.81
^SET.BK,18/08/2023,1519.12
^SET.BK,21/08/2023,1525.85
^SET.BK,22/08/2023,1545.60
^SET.BK,23/08/2023,1549.01
